FNODE_,TNODE_,LPOLY_,RPOLY_,LENGTH,TMPRIV_,TMPRIV_ID,NAME,ALIAS,CLASS,PRIMARY,END,REACHCODE,SORTER,LENGTH_KM,STRAHLER,SEGMENT,SHREVE,US_ACCUM,LINK_TYPE,CATCHID,DIST2MTH,MAINCHAN,ORDER,RIVN_ROOT,RIVN_SUFX
2013,1909,0,0,0.2058953,149,149,Wilge,,Perennial,B,N,B20E060000,B00002382,22.0295,2,6276.0,2.0,76104.371,I,462.0,1166034.018,0.0,2,Wilge,River
1732,1738,0,0,0.1666689,150,150,Bronkhorstspruit,,Perennial,B,N,B20D030000,B00002163,17.23,3,6286.0,8.0,241897.352,I,462.0,1116987.374,0.0,3,Bronkhorst,Spruit
1798,1732,0,0,0.1645788,151,151,Bronkhorstspruit,,Perennial,B,N,B20D020000,B00002108,17.3742,3,6286.0,7.0,196254.907,I,462.0,1134361.554,0.0,3,Bronkhorst,Spruit
1924,1859,0,0,0.1385011,152,152,Bronkhorstspruit,,Perennial,B,N,B20A050000,B00001878,14.8081,2,6280.0,3.0,89046.459,I,462.0,1160226.664,0.0,2,Bronkhorst,Spruit
1904,1859,0,0,0.1096111,153,153,Koffiespruit,,Perennial,B,N,B20B050000,B00002051,11.5991,2,6284.0,3.0,50458.673,I,462.0,1157017.697,0.0,2,Koffie,Spruit
1859,1798,0,0,0.1013054,154,154,Bronkhorstspruit,,Perennial,B,N,B20C020000,B00002052,11.057,3,6286.0,6.0,150562.126,I,462.0,1145418.547,0.0,3,Bronkhorst,Spruit
2008,1924,0,0,0.1383984,155,155,,,Perennial,B,N,B20A040000,B00001877,15.0203,2,6280.0,2.0,42778.514,I,462.0,1175247.001,0.0,2,,
1181,1210,0,0,0.2038721,156,156,,,Unknown,B,N,B31J060000,B00003388,20.9565,2,6314.0,3.0,97158.947,I,462.0,926630.881,0.0,2,,
1210,1190,0,0,0.2211933,157,157,Elands,,Perennial,B,N,B31J080000,B00003433,23.1397,3,6323.0,18.0,715310.954,I,462.0,905674.34,0.0,3,Elands,River
1246,1210,0,0,0.1105137,158,158,Elands,,Perennial,B,N,B31J070000,B00003432,11.7392,3,6323.0,15.0,595012.315,I,462.0,917413.579,0.0,3,Elands,River
1275,1306,0,0,0.1843702,159,159,Gotwane,,NonPerennial,B,N,B31E100000,B00002960,19.1176,3,6323.0,5.0,154345.504,I,462.0,991015.304,0.0,3,Gotwane,River
1463,1297,0,0,0.4851348,160,160,Steelpoort,,Perennial,B,N,B41D010000,B00004378,51.4159,2,6194.0,4.0,219141.242,I,462.0,845941.665,0.0,2,Steelpoort,River
1597,1463,0,0,0.3716868,161,161,Steelpoort,,Perennial,B,N,B41B020000,B00004346,40.0462,2,6194.0,3.0,120458.646,I,462.0,885987.823,0.0,2,Steelpoort,River
1988,1910,0,0,0.1706521,162,162,Steenkoolspruit,,Perennial,B,N,B11E040000,B00000703,18.1468,3,6261.0,8.0,255431.031,I,462.0,1164199.965,0.0,3,Steenkool,Spruit
2094,2045,0,0,0.1156827,163,163,Dwars-in-die-wegspruit,Trichardspruit,Perennial,B,N,B11D030000,B00000587,12.4772,2,6255.0,2.0,60004.81,I,462.0,1192161.947,0.0,2,Dwars-in-die-weg,Spruit
2045,1988,0,0,0.143936,164,164,Steenkoolspruit,,Perennial,B,N,B11D050000,B00000588,15.4848,3,6261.0,6.0,172518.923,I,462.0,1179684.775,0.0,3,Steenkool,Spruit
1489,1433,0,0,0.3085175,165,165,Moses,,Perennial,B,N,B32G050000,B00004147,32.2835,2,6309.0,3.0,134329.425,I,462.0,980365.364,0.0,2,Moses,River
1304,1288,0,0,0.04381765,166,166,Elands,,Perennial,B,N,B31H070000,B00003252,4.63599,3,6323.0,13.0,544655.75,I,462.0,934340.255,0.0,3,Elands,River
1288,1246,0,0,0.115789,167,167,Elands,,Perennial,B,N,B31H080000,B00003253,12.2907,3,6323.0,14.0,568955.079,I,462.0,929704.265,0.0,3,Elands,River
1314,1315,0,0,0.01932922,168,168,Elands,,Perennial,B,N,B31G020000,B00003063,1.98899,3,6323.0,10.0,475651.702,I,462.0,945204.488,0.0,3,Elands,River
1315,1318,0,0,0.0144564,169,169,Elands,,Perennial,B,N,B31H050000,B00003204,1.46801,3,6323.0,11.0,491279.602,I,462.0,943215.501,0.0,3,Elands,River
1318,1304,0,0,0.07232404,170,170,Elands,,Perennial,B,N,B31H060000,B00003205,7.40724,3,6323.0,12.0,524429.002,I,462.0,941747.494,0.0,3,Elands,River
1306,1332,0,0,0.08657262,171,171,Gotwane,,Perennial,B,N,B31E110000,B00003012,8.99153,3,6323.0,6.0,194744.236,I,462.0,971897.723,0.0,3,Gotwane,River
1377,1332,0,0,0.2706838,172,172,Elands,,Perennial,B,N,B31F010000,B00002694,28.389,2,6327.0,3.0,215457.688,I,462.0,991295.227,0.0,2,Elands,River
1332,1314,0,0,0.172074,173,173,Elands,,Perennial,B,N,B31F020000,B00003013,17.7017,3,6323.0,9.0,427903.626,I,462.0,962906.191,0.0,3,Elands,River
1590,1595,0,0,0.1376054,174,174,Wilge,,Perennial,B,N,B20J030000,B00002540,14.3594,4,6289.0,15.0,566674.038,I,462.0,1033079.479,0.0,4,Wilge,River
1595,1522,0,0,0.483357,175,175,Olifants,,Perennial,B,N,B32A040000,B00002541,50.7571,5,6293.0,46.0,1730946.256,I,462.0,1018720.097,0.0,5,Olifants,River
1519,1489,0,0,0.1803054,176,176,Moses,,Perennial,B,N,B32G040000,B00004101,18.7772,2,6309.0,2.0,66764.121,I,462.0,999142.574,0.0,2,Moses,River
1537,1377,0,0,0.6980997,177,177,Elands,,Perennial,B,N,B31C010000,B00002642,73.6934,2,6327.0,2.0,152198.955,I,462.0,1064988.591,0.0,2,Elands,River
565,562,0,0,0.1487056,178,178,Middel Letaba,,Perennial,B,N,B82D030000,B00007653,15.5275,2,6117.0,2.0,122671.216,I,462.0,706401.513,0.0,2,Middel Letaba,River
1284,1280,0,0,0.01459714,179,179,Gotwane,,NonPerennial,B,N,B31E070000,B00002852,1.50609,2,6318.0,2.0,43659.693,I,462.0,1005402.741,0.0,2,Gotwane,River
628,673,0,0,0.1583072,180,180,Makhadzi,,NonPerennial,B,N,B83D040000,B00007901,17.4071,2,6162.0,2.0,54478.81,I,462.0,477596.234,0.0,2,Makhadzi,River
716,713,0,0,0.03858164,181,181,Olifants,,Perennial,B,N,B73J020000,B00007903,3.94459,5,6293.0,227.0,9436817.882,I,462.0,431143.074,0.0,5,Olifants,River
533,538,0,0,0.03210707,182,182,Shingwidzi,Shingwedzi,Perennial,B,N,B90H050000,B00008179,3.47277,4,6445.0,14.0,690231.008,I,462.0,536366.414,0.0,4,Shingwidzi,River
515,533,0,0,0.1939477,183,183,Shingwidzi,Shingwedzi,Perennial,B,N,B90H040000,B00008123,20.5181,4,6445.0,13.0,663079.447,I,462.0,556884.52,0.0,4,Shingwidzi,River
481,492,0,0,0.1094877,184,184,Mphongolo,,Perennial,B,N,B90B070000,B00008006,11.5996,2,6430.0,4.0,138592.882,I,462.0,594731.88,0.0,2,Mphongolo,River
448,492,0,0,0.2768599,185,185,Shisha,,Perennial,B,N,B90D020000,B00007929,29.8276,2,6435.0,2.0,82760.46,I,462.0,612959.856,0.0,2,Shisha,River
492,506,0,0,0.1139182,186,186,Mphongolo,,Perennial,B,N,B90D030000,B00008007,12.153,3,6436.0,6.0,233506.331,I,462.0,583132.26,0.0,3,Mphongolo,River
473,481,0,0,0.2710617,187,187,Mphongolo,,NonPerennial,B,N,B90B060000,B00007987,28.5396,2,6430.0,3.0,107591.767,I,462.0,623271.494,0.0,2,Mphongolo,River
474,473,0,0,0.2418761,188,188,Mphongolo,,NonPerennial,B,N,B90B050000,B00007967,25.4543,2,6430.0,2.0,52128.285,I,462.0,648725.779,0.0,2,Mphongolo,River
1920,1904,0,0,0.05917992,189,189,,,Perennial,B,N,B20B040000,B00002050,6.12964,2,6284.0,2.0,22068.914,I,462.0,1163147.339,0.0,2,,
1406,1330,0,0,0.1331854,190,190,Olifants,,Perennial,B,N,B32D030000,B00003720,14.2922,5,6293.0,52.0,1980925.726,I,462.0,936712.619,0.0,5,Olifants,River
1360,1330,0,0,0.1095277,191,191,Bloed,,Perennial,B,N,B32F100000,B00004009,11.3728,3,6303.0,6.0,143612.415,I,462.0,933793.214,0.0,3,Bloed,River
1330,1259,0,0,0.1616637,192,192,Olifants,,Perennial,B,N,B32J020000,B00004010,17.1949,5,6293.0,58.0,2141733.083,I,462.0,922420.377,0.0,5,Olifants,River
764,736,0,0,0.07339497,193,193,Nhlaralumi,,Perennial,B,N,B73D070000,B00007102,7.78992,2,6413.0,4.0,146226.153,I,462.0,488787.309,0.0,2,Nhlaralumi,River
798,764,0,0,0.1747956,194,194,Nhlaralumi,,Perennial,B,N,B73D060000,B00007101,18.7007,2,6413.0,3.0,121224.424,I,462.0,507488.033,0.0,2,Nhlaralumi,River
1280,1275,0,0,0.1240248,195,195,Gotwane,,NonPerennial,B,N,B31E080000,B00002853,12.8813,2,6318.0,3.0,80386.809,I,462.0,1003896.647,0.0,2,Gotwane,River
1241,1275,0,0,0.08467063,196,196,,,NonPerennial,B,N,B31E090000,B00002959,8.98133,2,6322.0,2.0,54841.114,I,462.0,999996.639,0.0,2,,
1534,1500,0,0,0.1604215,197,197,Selons,,Perennial,B,N,B32B030000,B00003623,16.6532,2,6225.0,2.0,79903.378,I,462.0,986276.227,0.0,2,Selons,River
1157,1096,0,0,0.1617545,198,198,Steelpoort,,Perennial,B,N,B41J050000,B00004592,17.076,3,6199.0,11.0,530449.376,I,462.0,745588.84,0.0,3,Steelpoort,River
691,686,0,0,0.04153076,199,199,Letsitele,,Perennial,B,N,B81D050000,B00007411,4.38718,2,6143.0,3.0,94815.29,I,462.0,656398.04,0.0,2,Letsitele,River
710,691,0,0,0.2975827,200,200,Letsitele,,Perennial,B,N,B81D040000,B00007410,31.3178,2,6143.0,2.0,53856.038,I,462.0,687715.797,0.0,2,Letsitele,River
1293,1233,0,0,0.2620694,201,201,Spekboom,,Perennial,B,N,B42D030000,B00005051,27.5104,2,6182.0,2.0,47232.058,I,462.0,783677.889,0.0,2,Spekboom,River
1808,1788,0,0,0.04060467,202,202,Klein-Olifants,,Perennial,B,N,B12B120000,B00001491,4.4422,3,6235.0,7.0,179937.092,I,462.0,1127635.453,0.0,3,Klein-Olifants,River
1788,1743,0,0,0.1270979,203,203,Klein-Olifants,,Perennial,B,N,B12C020000,B00001492,13.4512,3,6235.0,8.0,210622.307,I,462.0,1123193.249,0.0,3,Klein-Olifants,River
1820,1811,0,0,0.02127047,204,204,Woes-Alleenspruit,,Perennial,B,N,B12B080000,B00001372,2.23004,2,6234.0,2.0,47573.644,I,462.0,1131176.798,0.0,2,Woes-Alleen,Spruit
1903,1846,0,0,0.1289936,205,205,Klein-Olifants,,Perennial,B,N,B12B070000,B00001137,13.8196,2,6229.0,2.0,72065.173,I,462.0,1159929.9,0.0,2,Klein-Olifants,River
1846,1835,0,0,0.1011704,206,206,Klein-Olifants,,Perennial,B,N,B12B090000,B00001431,10.6214,2,6229.0,3.0,101420.556,I,462.0,1146110.272,0.0,2,Klein-Olifants,River
539,542,0,0,0.3202594,207,207,Little Letaba,Klein-Letaba,Perennial,B,N,B82F030000,B00007719,33.4529,2,6122.0,3.0,147678.865,I,462.0,695268.194,0.0,2,Little Letaba,River
1693,1616,0,0,0.2196043,208,208,Klip,,Perennial,B,N,B11L010000,B00001025,23.3105,2,6270.0,2.0,60054.898,I,462.0,1055623.298,0.0,2,Klip,River
712,733,0,0,0.05971779,209,209,Elefantes,,Unknown,b,N,Y30E060000,B00008260,6.42277,5,6293.0,256.0,10890142.794,I,462.0,346390.676,0.0,5,Elefantes,River
689,712,0,0,0.2586943,210,210,Elefantes,,Perennial,b,N,Y30E050000,B00008250,27.2357,5,6293.0,255.0,10830025.066,I,462.0,373626.396,0.0,5,Elefantes,River
607,608,0,0,0.005554277,211,211,,,Unknown,b,N,Y30B100000,B00008228,0.577414,2,6424.0,2.0,80600.167,I,462.0,456466.549,0.0,2,,
608,656,0,0,0.3206521,212,212,Singuedzi,,Unknown,b,N,Y30B180000,B00008229,33.9583,4,6445.0,23.0,1097956.839,I,462.0,455889.135,0.0,4,Singuedzi,River
688,685,0,0,0.01538186,213,213,Elefantes,,Perennial,b,N,Y30C060000,B00008243,1.59424,5,6293.0,230.0,9537934.872,I,462.0,409061.604,0.0,5,Elefantes,River
685,689,0,0,0.3272383,214,214,Elefantes,,Perennial,b,N,Y30C070000,B00008249,33.841,5,6293.0,231.0,9627486.809,I,462.0,407467.366,0.0,5,Elefantes,River
576,608,0,0,0.1681535,215,215,Singuedzi,Singuedxi,Unknown,b,N,Y30B170000,B00008214,18.336,4,6445.0,21.0,983398.41,I,462.0,474225.114,0.0,4,Singuedzi,River
552,568,0,0,0.2648914,216,216,Singuedzi,Singuedxi,Unknown,b,N,Y30B150000,B00008183,28.2161,4,6445.0,18.0,848442.773,I,462.0,519570.328,0.0,4,Singuedzi,River
568,576,0,0,0.1616642,217,217,Singuedzi,Singuedxi,Unknown,b,N,Y30B160000,B00008197,17.1292,4,6445.0,19.0,890021.545,I,462.0,491354.265,0.0,4,Singuedzi,River
543,552,0,0,0.04997309,218,218,Singuedzi,Singuedxi,Unknown,b,N,Y30B140000,B00008182,5.49814,4,6445.0,17.0,795478.836,I,462.0,525068.471,0.0,4,Singuedzi,River
656,689,0,0,0.4558525,219,219,Singuedzi,Singuedxi,Unknown,b,N,Y30B190000,B00008230,48.3045,4,6445.0,24.0,1175302.537,I,462.0,421930.873,0.0,4,Singuedzi,River
575,576,0,0,0.05287449,220,220,Tihlampsua,,Unknown,b,N,Y30B110000,B00008213,5.62572,2,6454.0,2.0,75040.886,I,462.0,479850.839,0.0,2,Tihlampsua,River
733,775,0,0,0.3502912,221,221,Elefantes,,Unknown,b,N,Y30E070000,B00008261,37.1401,5,6293.0,258.0,10993331.195,I,462.0,339967.908,0.0,5,Elefantes,River
1049,1087,0,0,0.1971578,222,222,,,Unknown,B,S,B51E020000,B00005566,20.2255,1,6212.0,1.0,20225.47,E,462.0,903295.911,0.0,1,,
551,581,0,0,0.2519907,223,223,Nalatsi,,Perennial,B,S,B82J010000,B00007779,27.2127,1,6126.0,1.0,27212.659,E,462.0,591598.587,0.0,1,Nalatsi,River
554,596,0,0,0.3354129,224,224,Byashishi,,Perennial,B,S,B82J020000,B00007797,36.2995,1,6127.0,1.0,36299.465,E,462.0,577864.981,0.0,1,Byashishi,River
592,604,0,0,0.1134265,225,225,Ka-Malilibone,,NonPerennial,B,S,B82J030000,B00007814,12.0147,1,6128.0,1.0,12014.656,E,462.0,549110.838,0.0,1,Ka-Malilibone,River
639,649,0,0,0.02965704,226,226,Mahitse,,Unknown,B,S,B81B010000,B00007231,3.2149,1,6129.0,1.0,3214.899,E,462.0,703859.732,0.0,1,Mahitse,River
680,634,0,0,0.2693606,227,227,Nharhweni,,NonPerennial,B,S,B83A010000,B00007830,28.7924,1,6155.0,1.0,28792.362,E,462.0,546314.329,0.0,1,Nharhweni,River
1022,936,0,0,0.308397,228,228,Motse,,Perennial,B,S,B71E010000,B00006668,33.028,1,6369.0,1.0,33027.97,E,462.0,765852.1,0.0,1,Motse,River
692,703,0,0,0.049928,229,229,,,Perennial,B,S,B81A010000,B00007151,5.35888,1,6139.0,1.0,5358.883,E,462.0,732413.949,0.0,1,,
781,837,0,0,0.1053807,230,230,,,Unknown,B,S,B71A010000,B00006548,11.5706,1,6360.0,1.0,11570.638,E,462.0,765607.196,0.0,1,,
1437,1424,0,0,0.08836652,231,231,,,NonPerennial,B,S,B32F010000,B00003814,9.13833,1,6297.0,1.0,9138.329,E,462.0,964343.419,0.0,1,,
694,666,0,0,0.3641278,232,232,Nwanedzi,,Perennial,B,S,B83D010000,B00007880,38.3448,1,6159.0,1.0,38344.842,E,462.0,514656.614,0.0,1,Nwanedzi,River
1194,1280,0,0,0.2233182,233,233,,,NonPerennial,B,S,B31E010000,B00002744,23.8458,1,6319.0,1.0,23845.773,E,462.0,1027742.42,0.0,1,,
525,543,0,0,0.2156101,234,234,,,Unknown,b,S,Y30B010000,B00008159,22.9649,1,6449.0,1.0,22964.874,E,462.0,548033.345,0.0,1,,
765,731,0,0,0.1371756,235,235,,,Unknown,b,S,Y30C010000,B00008234,14.3753,1,6109.0,1.0,14375.27,E,462.0,439245.819,0.0,1,,
439,508,0,0,0.4500323,236,236,Nkulumbeni,,NonPerennial,B,S,B90E010000,B00008057,48.6193,1,6437.0,1.0,48619.296,E,462.0,611765.581,0.0,1,Nkulumbeni,River
472,474,0,0,0.0792526,237,237,Mphongolo,,NonPerennial,B,S,B90B010000,B00007946,8.24309,1,6428.0,1.0,8243.09,E,462.0,656968.869,0.0,1,Mphongolo,River
872,752,0,0,0.4526059,238,238,Tsiri,,NonPerennial,B,S,B73C010000,B00007040,47.8963,1,6410.0,1.0,47896.324,E,462.0,543712.499,0.0,1,Tsiri,River
520,535,0,0,1.121072,239,239,Shingwidzi,Shingwedzi,Perennial,B,S,B90F010000,B00008072,118.399,1,6438.0,1.0,118399.133,E,462.0,702793.336,0.0,1,Shingwidzi,River
555,538,0,0,0.2961912,240,240,Dzombo,,NonPerennial,B,S,B90H010000,B00008136,31.2054,1,6447.0,1.0,31205.36,E,462.0,564099.003,0.0,1,Dzombo,River
627,573,0,0,0.3530243,241,241,Brandboontjies,,NonPerennial,B,S,B82C010000,B00007630,37.9277,1,6112.0,1.0,37927.677,E,462.0,739359.716,0.0,1,Brandboontjies,River
580,614,0,0,0.3466754,242,242,Mbhawula,,NonPerennial,B,S,B81J010000,B00007570,36.7667,1,6153.0,1.0,36766.708,E,462.0,577136.085,0.0,1,Mbhawula,River
550,539,0,0,0.2556192,243,243,Soeketse,,NonPerennial,B,S,B82F010000,B00007718,26.7293,1,6119.0,1.0,26729.256,E,462.0,721997.45,0.0,1,Soeketse,River
523,559,0,0,0.5755063,244,244,Nsama,,Perennial,B,S,B82H010000,B00007739,60.6513,1,6123.0,1.0,60651.262,E,462.0,650530.935,0.0,1,Nsama,River
531,559,0,0,0.2375369,245,245,Magobe,,NonPerennial,B,S,B82H020000,B00007759,25.5598,1,6124.0,1.0,25559.792,E,462.0,615439.465,0.0,1,Magobe,River
670,626,0,0,0.2102529,246,246,Makwena,,NonPerennial,B,S,B81F010000,B00007456,22.3584,1,6149.0,1.0,22358.406,E,462.0,593619.281,0.0,1,Makwena,River
747,691,0,0,0.3466012,247,247,Thabina,,NonPerennial,B,S,B81D010000,B00007360,36.5721,1,6144.0,1.0,36572.07,E,462.0,692970.111,0.0,1,Thabina,River
787,743,0,0,0.3489636,248,248,Ngwabitsi,,NonPerennial,B,S,B72E010000,B00006911,36.4119,1,6397.0,1.0,36411.91,E,462.0,670309.747,0.0,1,Ngwabitsi,River
724,851,0,0,0.4480895,249,249,Mohlapitse,,Perennial,B,S,B71C010000,B00006623,47.9604,1,6364.0,1.0,47960.352,E,462.0,776895.285,0.0,1,Mohlapitse,River
801,867,0,0,0.1522016,250,250,Kgotswane,,NonPerennial,B,S,B71D010000,B00006646,16.2494,1,6365.0,1.0,16249.385,E,462.0,736963.5,0.0,1,Kgotswane,River
642,649,0,0,0.06789611,251,251,Mahitse,,NonPerennial,B,S,B81B020000,B00007257,7.04391,1,6130.0,1.0,7043.905,E,462.0,707688.739,0.0,1,Mahitse,River
700,684,0,0,0.06050039,252,252,Morudi,,NonPerennial,B,S,B81B030000,B00007283,6.48554,1,6140.0,1.0,6485.543,E,462.0,707798.204,0.0,1,Morudi,River
829,819,0,0,0.1965816,253,253,Makhutswi,,NonPerennial,B,S,B72A010000,B00006761,20.3913,1,6386.0,1.0,20391.259,E,462.0,651585.807,0.0,1,Makhutswi,River
873,819,0,0,0.1762847,254,254,Moungwane,,NonPerennial,B,S,B72A020000,B00006782,18.5424,1,6387.0,1.0,18542.44,E,462.0,649736.988,0.0,1,Moungwane,River
558,661,0,0,0.7270726,255,255,Tsende,,Perennial,B,S,B83B010000,B00007869,77.4299,1,6158.0,1.0,77429.938,E,462.0,557713.5,0.0,1,Tsende,River
586,648,0,0,0.3578808,256,256,Shipikani,,NonPerennial,B,S,B83A020000,B00007844,38.3486,1,6156.0,1.0,38348.625,E,462.0,539032.773,0.0,1,Shipikani,River
1019,938,0,0,0.2330427,257,257,Moopetsi,,Perennial,B,S,B71E020000,B00006691,25.1837,1,6366.0,1.0,25183.682,E,462.0,760419.261,0.0,1,Moopetsi,River
901,798,0,0,0.2501731,258,258,Ga-Sekgobela,,NonPerennial,B,S,B73D010000,B00007063,26.9827,1,6414.0,1.0,26982.697,E,462.0,534470.73,0.0,1,Ga-Sekgobela,River
971,904,0,0,0.1883737,259,259,Rietspruit,,Perennial,B,S,B60J010000,B00006483,20.3454,1,6382.0,1.0,20345.415,E,462.0,626040.446,0.0,1,Riet,Spruit
1475,1432,0,0,0.1138159,260,260,Dorps,,Perennial,B,S,B42A010000,B00004790,12.1994,1,6172.0,1.0,12199.449,E,462.0,831856.02,0.0,1,Dorps,River
1461,1432,0,0,0.08897548,261,261,,,Unknown,B,S,B42A020000,B00004825,9.37326,1,6173.0,1.0,9373.263,E,462.0,829029.834,0.0,1,,
1422,1405,0,0,0.01437793,262,262,,,Unknown,B,S,B42A030000,B00004860,1.58587,1,6175.0,1.0,1585.872,E,462.0,809434.414,0.0,1,,
1149,1101,0,0,0.1443,263,263,,,Unknown,B,S,B51E030000,B00005606,15.0772,1,6209.0,1.0,15077.158,E,462.0,897435.099,0.0,1,,
1068,1087,0,0,0.2171272,264,264,,,Unknown,B,S,B51E040000,B00005646,22.4233,1,6213.0,1.0,22423.29,E,462.0,905493.731,0.0,1,,
1115,1101,0,0,0.1893878,265,265,,,NonPerennial,B,S,B51E050000,B00005686,19.4305,1,6210.0,1.0,19430.515,E,462.0,901788.456,0.0,1,,
1197,1181,0,0,0.06084296,266,266,,,Unknown,B,S,B31J010000,B00003297,6.40026,1,6315.0,1.0,6400.263,E,462.0,933031.145,0.0,1,,
622,572,0,0,0.5480848,267,267,Molototsi,,Perennial,B,S,B81G010000,B00007534,58.0999,1,6150.0,1.0,58099.904,E,462.0,681238.419,0.0,1,Molototsi,River
657,651,0,0,0.4103282,268,268,Nwanedzi,,Perennial,B,S,B81E010000,B00007434,43.0866,1,6145.0,1.0,43086.648,E,462.0,671008.626,0.0,1,Nwanedzi,River
1011,980,0,0,0.3460375,269,269,Timbavati,,NonPerennial,B,S,B73E010000,B00007112,36.1994,1,6416.0,1.0,36199.356,E,462.0,613461.953,0.0,1,Timbavati,River
988,964,0,0,0.1573375,270,270,,,NonPerennial,B,S,B60J020000,B00006504,16.451,1,6383.0,1.0,16451.035,E,462.0,655662.179,0.0,1,,
693,653,0,0,0.3198862,271,271,Ngwenyeni,,NonPerennial,B,S,B83A030000,B00007857,33.8977,1,6157.0,1.0,33897.667,E,462.0,534046.042,0.0,1,Ngwenyeni,River
687,668,0,0,0.1381189,272,272,Politsi,,Perennial,B,S,B81B040000,B00007308,14.664,1,6132.0,1.0,14663.956,E,462.0,714505.656,0.0,1,Politsi,River
675,668,0,0,0.03441468,273,273,,,NonPerennial,B,S,B81B050000,B00007334,3.74122,1,6133.0,1.0,3741.22,E,462.0,703582.919,0.0,1,,
707,698,0,0,0.3608043,274,274,Molatle,,NonPerennial,B,S,B72J010000,B00006980,37.641,1,6402.0,1.0,37640.968,E,462.0,639925.98,0.0,1,Molatle,River
785,791,0,0,0.02387084,275,275,,,NonPerennial,B,S,B72F010000,B00006927,2.49305,1,6398.0,1.0,2493.045,E,462.0,664670.075,0.0,1,,
1154,1044,0,0,0.2546839,276,276,Vyehoek,,Perennial,B,S,B60G010000,B00006438,27.3313,1,6376.0,1.0,27331.277,E,462.0,712109.21,0.0,1,Vyehoek,River
1150,1060,0,0,0.2547311,277,277,Treur,,Perennial,B,S,B60C010000,B00006342,27.0122,1,6380.0,1.0,27012.245,E,462.0,693623.548,0.0,1,Treur,River
1291,1151,0,0,0.4239618,278,278,Blyde,,Perennial,B,S,B60A010000,B00006296,45.2684,1,6377.0,1.0,45268.359,E,462.0,739351.623,0.0,1,Blyde,River
1170,1151,0,0,0.1690984,279,279,Lisbon,,Perennial,B,S,B60B010000,B00006319,17.5749,1,6378.0,1.0,17574.918,E,462.0,711658.182,0.0,1,Lisbon,River
1026,1061,0,0,0.0804515,280,280,,,NonPerennial,B,S,B60G020000,B00006460,8.62856,1,6375.0,1.0,8628.558,E,462.0,698174.925,0.0,1,,
1171,1147,0,0,0.2186327,281,281,Mantshibi,,Perennial,B,S,B60F010000,B00006389,22.7135,1,6374.0,1.0,22713.541,E,462.0,741006.183,0.0,1,Mantshibi,River
1271,1180,0,0,0.2365417,282,282,Ohrigstad,,Perennial,B,S,B60E010000,B00006364,25.4163,1,6371.0,1.0,25416.288,E,462.0,750955.615,0.0,1,Ohrigstad,River
1045,1020,0,0,0.2385484,283,283,Mabitsana,,NonPerennial,B,S,B41K010000,B00004700,24.728,1,6207.0,1.0,24727.977,E,462.0,722342.847,0.0,1,Mabitsana,River
1174,1102,0,0,0.2197336,284,284,,,NonPerennial,B,S,B42H010000,B00005200,23.1418,1,6186.0,1.0,23141.808,E,462.0,747684.191,0.0,1,,
1003,972,0,0,0.1799652,285,285,,,NonPerennial,B,S,B41K020000,B00004724,19.0287,1,6163.0,1.0,19028.657,E,462.0,696836.413,0.0,1,,
1007,999,0,0,0.1694308,286,286,,,NonPerennial,B,S,B41K030000,B00004745,17.5848,1,6164.0,1.0,17584.811,E,462.0,709404.293,0.0,1,,
1196,1124,0,0,0.2397079,287,287,Eloffspruit,,NonPerennial,B,S,B42H020000,B00005226,25.3435,1,6185.0,1.0,25343.512,E,462.0,756075.835,0.0,1,Eloff,Spruit
1323,1252,0,0,0.1391085,288,288,,,Perennial,B,S,B42G010000,B00005140,15.0957,1,6168.0,1.0,15095.702,E,462.0,774344.347,0.0,1,,
1319,1252,0,0,0.1348933,289,289,,,Perennial,B,S,B42G020000,B00005170,14.6258,1,6169.0,1.0,14625.799,E,462.0,773874.444,0.0,1,,
664,573,0,0,0.5773839,290,290,Koedoes,,NonPerennial,B,S,B82B010000,B00007608,61.4717,1,6113.0,1.0,61471.691,E,462.0,762903.73,0.0,1,Koedoes,River
678,723,0,0,0.249265,291,291,,,Perennial,B,S,B52H010000,B00006125,26.664,1,6355.0,1.0,26663.988,E,462.0,834284.022,0.0,1,,
726,723,0,0,0.1540821,292,292,,,NonPerennial,B,S,B52H020000,B00006155,16.0267,1,6356.0,1.0,16026.749,E,462.0,823646.784,0.0,1,,
761,799,0,0,0.1224214,293,293,,,Unknown,B,S,B71A020000,B00006573,13.061,1,6361.0,1.0,13061.026,E,462.0,775386.192,0.0,1,,
1388,1333,0,0,0.08045998,294,294,,,Unknown,B,S,B42F010000,B00005080,8.83535,1,6165.0,1.0,8835.348,E,462.0,798613.225,0.0,1,,
682,690,0,0,0.04787873,295,295,,,NonPerennial,B,S,B81A020000,B00007177,5.15227,1,6136.0,1.0,5152.273,E,462.0,752426.666,0.0,1,,
659,690,0,0,0.206073,296,296,Broederstroom,,Perennial,B,S,B81A030000,B00007204,21.9621,1,6137.0,1.0,21962.065,E,462.0,769236.458,0.0,1,Broeder,Stroom
826,797,0,0,0.1434138,297,297,,,NonPerennial,B,S,B52J010000,B00006242,14.8866,1,6354.0,1.0,14886.638,E,462.0,797680.609,0.0,1,,
889,863,0,0,0.2532821,298,298,Monametsi,,NonPerennial,B,S,B52J020000,B00006269,26.5768,1,6353.0,1.0,26576.791,E,462.0,789555.522,0.0,1,Monametsi,River
