iter	RMSE
3222	21.79110413
3223	21.78916018
3224	21.78672934
3225	21.78485622
3226	21.78255789
3227	21.77933074
3228	21.77689252
3229	21.77538584
3230	21.77439205
3231	21.77275687
3232	21.77153682
3233	21.76896524
3234	21.76767537
3235	21.76568402
3236	21.76340573
3237	21.76220918
3238	21.75901856
3239	21.75626
3240	21.75429417
3241	21.75161878
3242	21.74951724
3243	21.74791029
3244	21.74710597
3245	21.74591532
3246	21.74326222
3247	21.74055315
3248	21.7389546
3249	21.73685698
3250	21.73618233
3251	21.73322266
3252	21.73108978
3253	21.72935152
3254	21.727782
3255	21.72558541
3256	21.72422959
3257	21.72282741
3258	21.72078095
3259	21.71787355
3260	21.71681524
3261	21.71495399
3262	21.71347768
3263	21.71052506
3264	21.70841207
3265	21.70579097
3266	21.70437781
3267	21.70250767
3268	21.7003542
3269	21.69866963
3270	21.69750868
3271	21.69601462
3272	21.69290143
3273	21.6913974
3274	21.68919223
3275	21.68716904
3276	21.68517777
3277	21.68301631
3278	21.6804374
3279	21.6763016
3280	21.6743526
3281	21.67257408
3282	21.6701411
3283	21.66680919
3284	21.66401806
3285	21.66308103
3286	21.66150248
3287	21.65895544
3288	21.65674057
3289	21.65472405
3290	21.65380392
3291	21.65213763
3292	21.64976854
3293	21.64717085
3294	21.64487578
3295	21.64221986
3296	21.64021001
3297	21.63715561
3298	21.63440304
3299	21.63256938
3300	21.63094294
3301	21.62774442
3302	21.62569939
3303	21.62401193
3304	21.62256824
3305	21.6203706
3306	21.61647347
3307	21.61287499
3308	21.61088897
3309	21.60906172
3310	21.60662373
3311	21.60443403
3312	21.60244776
3313	21.6007973
3314	21.59701621
3315	21.59467096
3316	21.59347486
3317	21.59169715
3318	21.59020425
3319	21.58803481
3320	21.58550559
3321	21.583875
3322	21.5818225
3323	21.57917327
3324	21.57809537
3325	21.57617271
3326	21.5748189
3327	21.57279876
3328	21.57219733
3329	21.57112705
3330	21.56933733
3331	21.56704378
3332	21.56542508
3333	21.5638487
3334	21.5619484
3335	21.56101146
3336	21.55932258
3337	21.55732023
3338	21.55487103
3339	21.55284306
3340	21.5513185
3341	21.54960644
3342	21.54789702
3343	21.54633862
3344	21.54432199
3345	21.54317184
3346	21.541226
3347	21.53871127
3348	21.53707927
3349	21.53625936
3350	21.53489095
3351	21.53181364
3352	21.52991598
3353	21.52821949
3354	21.52722153
3355	21.52573339
3356	21.52410769
3357	21.52025756
3358	21.51947336
3359	21.51730728
3360	21.5162269
3361	21.51482388
3362	21.51322136
3363	21.50950422
3364	21.50728689
3365	21.50601303
3366	21.50337308
3367	21.50159306
3368	21.49942865
3369	21.49750383
3370	21.49617027
3371	21.49404508
3372	21.49203034
3373	21.49088156
3374	21.48960811
3375	21.48898943
3376	21.48679274
3377	21.48491853
3378	21.482428
3379	21.48030544
3380	21.47804626
3381	21.47675135
3382	21.47468136
3383	21.47230156
3384	21.47049864
3385	21.46835814
3386	21.46595311
3387	21.46383261
3388	21.46192962
3389	21.46032643
3390	21.45843833
3391	21.45707459
3392	21.45476947
3393	21.45250824
3394	21.45097504
3395	21.44919737
3396	21.44703602
3397	21.44537924
3398	21.44307562
3399	21.44147102
3400	21.43831718
3401	21.43674923
3402	21.43493045
3403	21.43168378
3404	21.42953051
3405	21.42751474
3406	21.42570295
3407	21.42402603
3408	21.42160098
3409	21.41929287
3410	21.41736533
3411	21.41432764
3412	21.41238299
3413	21.41032195
3414	21.40910611
3415	21.40695886
3416	21.40468422
3417	21.4034793
3418	21.40284218
3419	21.40141436
3420	21.40018925
3421	21.39920162
3422	21.39751842
3423	21.39567576
3424	21.39390494
3425	21.39142288
3426	21.39019629
3427	21.38898453
3428	21.3878749
3429	21.38631474
3430	21.38464466
3431	21.38160567
3432	21.37967229
3433	21.3767058
3434	21.37433991
3435	21.37161636
3436	21.36957748
3437	21.36821067
3438	21.36601655
3439	21.36395034
3440	21.3623346
3441	21.36039386
3442	21.35889054
3443	21.35779701
3444	21.35725822
3445	21.35421511
3446	21.35302155
3447	21.34994436
3448	21.34804189
3449	21.34516782
3450	21.34238315
3451	21.3402368
3452	21.33691389
3453	21.33529509
3454	21.33298675
3455	21.3319393
3456	21.33029506
3457	21.3283053
3458	21.32693119
3459	21.32545376
3460	21.32387745
3461	21.32143556
3462	21.31983277
3463	21.31706498
3464	21.31531381
3465	21.31319293
3466	21.31169449
3467	21.31048957
3468	21.3074611
3469	21.30545589
3470	21.30428779
3471	21.30277616
3472	21.30076628
3473	21.29782742
3474	21.29724323
3475	21.29597281
3476	21.29438978
3477	21.29303591
3478	21.29133278
3479	21.28879795
3480	21.28709542
3481	21.28357976
3482	21.28219376
3483	21.27939697
3484	21.2771325
3485	21.274139
3486	21.2718973
3487	21.26921948
3488	21.26571458
3489	21.26423096
3490	21.26208131
3491	21.25949496
3492	21.2564047
3493	21.25424266
3494	21.25130824
3495	21.25020326
3496	21.24820175
3497	21.24502441
3498	21.24284124
3499	21.2416401
3500	21.23986968
3501	21.23794244
3502	21.23607919
3503	21.23399747
3504	21.23196029
3505	21.23010898
3506	21.22841284
3507	21.22627427
3508	21.22449757
3509	21.22310751
3510	21.22200597
3511	21.22114285
3512	21.21936774
3513	21.21795383
3514	21.21649565
3515	21.21526061
3516	21.21367654
3517	21.21249359
3518	21.21038458
3519	21.20859566
3520	21.20714063
3521	21.20536987
3522	21.20349253
3523	21.20268687
3524	21.20015732
3525	21.1976003
3526	21.19573911
3527	21.19437886
3528	21.19348858
3529	21.19128039
3530	21.19009722
3531	21.18762021
3532	21.18576096
3533	21.18330023
3534	21.1827905
3535	21.18142349
3536	21.17985015
3537	21.17786211
3538	21.17685716
3539	21.17432756
3540	21.17225872
3541	21.17109881
3542	21.1689432
3543	21.16721569
3544	21.16601501
3545	21.16479229
3546	21.16295231
3547	21.1605748
3548	21.15875409
3549	21.15702569
3550	21.15417599
3551	21.15213552
3552	21.14936438
3553	21.14812818
3554	21.14769399
3555	21.14369241
3556	21.14141711
3557	21.13974293
3558	21.13644794
3559	21.13535519
3560	21.13447334
3561	21.13214224
3562	21.13036021
3563	21.1287481
3564	21.12757977
3565	21.12613261
3566	21.12464271
3567	21.12273161
3568	21.12099547
3569	21.11931713
3570	21.11545208
3571	21.11324912
3572	21.11161871
3573	21.10982545
3574	21.10857927
3575	21.10694767
3576	21.10496577
3577	21.10279627
3578	21.10067296
3579	21.09886419
3580	21.09748519
3581	21.09527592
3582	21.09315138
3583	21.09183471
3584	21.0904171
3585	21.08798931
3586	21.08578017
3587	21.0836261
3588	21.08034306
3589	21.0791339
3590	21.07736837
3591	21.07480368
3592	21.0731551
3593	21.07174966
3594	21.07125039
3595	21.07011208
3596	21.06826184
3597	21.06521731
3598	21.06320153
3599	21.06192647
3600	21.05921787
3601	21.05735619
3602	21.05534354
3603	21.0539667
3604	21.05176052
3605	21.04916584
3606	21.04721525
3607	21.0460567
3608	21.04409739
3609	21.04235602
3610	21.04023229
3611	21.0385766
3612	21.03615565
3613	21.03472062
3614	21.03221585
3615	21.03108043
3616	21.02917782
3617	21.02832562
3618	21.02636982
3619	21.02559988
3620	21.02488349
3621	21.0235613
3622	21.02207096
3623	21.01947871
3624	21.01783318
3625	21.01596685
3626	21.01409785
3627	21.01202726
3628	21.01017785
3629	21.00751323
3630	21.00497323
3631	21.00355598
3632	21.00157291
3633	20.99971649
3634	20.99654457
3635	20.99536226
3636	20.99383509
3637	20.99111735
3638	20.98936309
3639	20.98690886
3640	20.98550379
3641	20.98407376
3642	20.98286446
3643	20.98058589
3644	20.97879876
3645	20.97726509
3646	20.97545909
3647	20.97287277
3648	20.97172069
3649	20.96852859
3650	20.96724865
3651	20.96615732
3652	20.96375348
3653	20.96235602
3654	20.96112385
3655	20.95944931
3656	20.95833274
3657	20.95685483
3658	20.95539112
3659	20.9535466
3660	20.95208894
3661	20.9502467
3662	20.94800728
3663	20.94553137
3664	20.9430374
3665	20.94123584
3666	20.93917343
3667	20.93782064
3668	20.93560058
3669	20.93397749
3670	20.93288885
3671	20.93164988
3672	20.92976502
3673	20.92720535
3674	20.92629739
3675	20.92439241
3676	20.9219421
3677	20.91918157
3678	20.91806491
3679	20.91645637
3680	20.91506326
3681	20.91362775
3682	20.91290871
3683	20.91152741
3684	20.90969076
3685	20.90719914
3686	20.90471405
3687	20.90318123
3688	20.90131305
3689	20.89882888
3690	20.89770156
3691	20.89627098
3692	20.89471209
3693	20.89285738
3694	20.89249437
3695	20.89134729
3696	20.8897834
3697	20.88767496
3698	20.88594904
3699	20.88428313
3700	20.88297658
3701	20.88202673
3702	20.88041502
3703	20.87879494
3704	20.87661681
3705	20.87541758
3706	20.87364909
3707	20.87287864
3708	20.87065058
3709	20.86914551
3710	20.86775545
3711	20.86546373
3712	20.86280653
3713	20.86066008
3714	20.85922513
3715	20.85719573
3716	20.85522816
3717	20.85412228
3718	20.85231277
3719	20.85020792
3720	20.84892361
3721	20.84716929
3722	20.84480012
3723	20.84254798
3724	20.84083806
3725	20.83844593
3726	20.83632492
3727	20.83487462
3728	20.83358737
3729	20.83236976
3730	20.82984191
3731	20.82824272
3732	20.82568509
3733	20.82435322
3734	20.82288202
3735	20.82158402
3736	20.82061998
3737	20.81911215
3738	20.81673593
3739	20.81594469
3740	20.81390969
3741	20.81234074
3742	20.81107066
3743	20.80981778
3744	20.80869457
3745	20.80695378
3746	20.80533345
3747	20.80338088
3748	20.80181283
3749	20.80077094
3750	20.79928635
3751	20.79855836
3752	20.7975014
3753	20.79623008
3754	20.79469826
3755	20.79340536
3756	20.79202672
3757	20.79002842
3758	20.78900644
3759	20.7869301
3760	20.785219
3761	20.78407701
3762	20.78277199
3763	20.7814094
3764	20.77911666
3765	20.77812507
3766	20.77540528
3767	20.77368141
3768	20.77203392
3769	20.77121877
3770	20.7694394
3771	20.76725817
3772	20.76502641
3773	20.76411512
3774	20.76179079
3775	20.76028732
3776	20.75979232
3777	20.75739798
3778	20.75548424
3779	20.75421251
3780	20.7531834
3781	20.7513486
3782	20.74865508
3783	20.74701383
3784	20.7449184
3785	20.74299959
3786	20.74169137
3787	20.74044257
3788	20.73785704
3789	20.73628542
3790	20.73530498
3791	20.73450962
3792	20.73365195
3793	20.73198203
3794	20.73093662
3795	20.72948897
3796	20.72821898
3797	20.72559149
3798	20.72408815
3799	20.72229596
3800	20.72146534
3801	20.71894194
3802	20.71794173
3803	20.71741808
3804	20.71570937
3805	20.71459514
3806	20.71272288
3807	20.71125436
3808	20.71044249
3809	20.70972379
3810	20.70756034
3811	20.7054526
3812	20.70386934
3813	20.70275358
3814	20.70075132
3815	20.69811993
3816	20.69594453
3817	20.69426434
3818	20.69275372
3819	20.69074097
3820	20.68925532
3821	20.6869789
3822	20.68577209
3823	20.6826368
3824	20.68019061
3825	20.67835345
3826	20.67755593
3827	20.67517566
3828	20.67466719
3829	20.67343291
3830	20.67170735
3831	20.66957053
3832	20.66799597
3833	20.66571558
3834	20.66346929
3835	20.66146011
3836	20.65975467
3837	20.6584207
3838	20.65699756
3839	20.65551643
3840	20.65385787
3841	20.65216479
3842	20.65056653
3843	20.64886989
3844	20.64718148
3845	20.64558929
3846	20.64451277
3847	20.64343039
3848	20.64160571
3849	20.6394338
3850	20.63748991
3851	20.63605329
3852	20.63439617
3853	20.63220535
3854	20.63079231
3855	20.62967844
3856	20.62684733
3857	20.62549572
3858	20.62391284
3859	20.62271172
3860	20.62135784
3861	20.62006442
3862	20.61910609
3863	20.61756138
3864	20.61700898
3865	20.61552105
3866	20.61343955
3867	20.61055121
3868	20.60885449
3869	20.60695656
3870	20.60443542
3871	20.60263874
3872	20.60188048
3873	20.60036776
3874	20.598638
3875	20.59705216
3876	20.59529865
3877	20.59418975
3878	20.59294429
3879	20.58971953
3880	20.58804605
3881	20.58512798
3882	20.58359785
3883	20.58010927
3884	20.57914881
3885	20.57784187
3886	20.5756668
3887	20.57403024
3888	20.57229487
3889	20.57064241
3890	20.56941035
3891	20.56772244
3892	20.5662572
3893	20.56484962
3894	20.56332026
3895	20.56169922
3896	20.56067341
3897	20.55961182
3898	20.55879553
3899	20.55736247
3900	20.55601151
3901	20.55372934
3902	20.55183402
3903	20.54976716
3904	20.54831304
3905	20.54752381
3906	20.54574066
3907	20.54290892
3908	20.5416606
3909	20.54095454
3910	20.53852886
3911	20.53820593
3912	20.53654121
3913	20.53414637
3914	20.53229514
3915	20.52979258
3916	20.52866885
3917	20.5270502
3918	20.52443728
3919	20.52386087
3920	20.52218566
3921	20.52106033
3922	20.51904907
3923	20.51630542
3924	20.51421326
3925	20.5125945
3926	20.51107517
3927	20.50957823
3928	20.50722952
3929	20.50517104
3930	20.5036446
3931	20.50295887
3932	20.50017119
3933	20.49867993
3934	20.49651891
3935	20.49524126
3936	20.4936731
3937	20.49165772
3938	20.49090275
3939	20.48978573
3940	20.48865456
3941	20.48742089
3942	20.48714929
3943	20.48606893
3944	20.48484087
3945	20.48303648
3946	20.48198109
3947	20.48032629
3948	20.47887154
3949	20.47788753
3950	20.47627693
3951	20.47481586
3952	20.47405848
3953	20.47291182
3954	20.47071051
3955	20.46861614
3956	20.46723335
3957	20.46576951
3958	20.46488297
3959	20.46324411
3960	20.46150239
3961	20.46016884
3962	20.45870149
3963	20.45756652
3964	20.45616539
3965	20.45415012
3966	20.45319112
3967	20.45062216
3968	20.4495254
3969	20.44818351
3970	20.44651079
3971	20.44503311
3972	20.44305117
3973	20.44201446
3974	20.44043141
3975	20.43914444
3976	20.43772135
3977	20.43648511
3978	20.43483406
3979	20.4334922
3980	20.43160579
3981	20.43070492
3982	20.42926073
3983	20.42775959
3984	20.42560754
3985	20.42419415
3986	20.42272133
3987	20.4211636
3988	20.41899144
3989	20.41726358
3990	20.41603293
3991	20.41457667
3992	20.41288062
3993	20.41177122
3994	20.41064258
3995	20.4091355
3996	20.40744153
3997	20.40569843
3998	20.40427393
3999	20.40294409
4000	20.40153178
4001	20.39980838
4002	20.3988514
4003	20.39742063
4004	20.39611693
4005	20.39488618
4006	20.39376202
4007	20.39301524
4008	20.39199849
4009	20.39049707
4010	20.38890284
4011	20.38756656
4012	20.3862579
4013	20.38536233
4014	20.38331076
4015	20.38137955
4016	20.37993743
4017	20.37836015
4018	20.37719614
4019	20.37424592
4020	20.37267216
4021	20.37029569
4022	20.36918721
4023	20.36707592
4024	20.3647236
4025	20.36366564
4026	20.362066
4027	20.36004389
4028	20.35941659
4029	20.35830614
4030	20.35728346
4031	20.35570294
4032	20.35484258
4033	20.35248239
4034	20.35152025
4035	20.3505562
4036	20.34940835
4037	20.34740656
4038	20.34581696
4039	20.34441245
4040	20.34335896
4041	20.34219218
4042	20.34111439
4043	20.33988847
4044	20.33918888
4045	20.33816767
4046	20.33681016
4047	20.33438047
4048	20.33299296
4049	20.33083832
4050	20.32923405
4051	20.32744884
4052	20.32524742
4053	20.32431729
4054	20.32242326
4055	20.32104942
4056	20.31988181
4057	20.31844012
4058	20.31665744
4059	20.31577812
4060	20.31433118
4061	20.3128841
4062	20.31061768
4063	20.30963616
4064	20.30879892
4065	20.30761779
4066	20.30671061
4067	20.30557842
4068	20.3034907
4069	20.30234034
4070	20.3008734
4071	20.29916532
4072	20.29819156
4073	20.29753884
4074	20.29564988
4075	20.29460014
4076	20.29385815
4077	20.29288198
4078	20.29055566
4079	20.28995764
4080	20.28856192
4081	20.28692074
4082	20.28643473
4083	20.2845381
4084	20.28219611
4085	20.28011924
4086	20.27924465
4087	20.27818567
4088	20.27617984
4089	20.27457922
4090	20.27277862
4091	20.27101512
4092	20.26937244
4093	20.2683012
4094	20.26701313
4095	20.26580762
4096	20.26395989
4097	20.26291476
4098	20.26175549
4099	20.26048492
4100	20.25928195
4101	20.25812982
4102	20.25664215
4103	20.25380152
4104	20.25252348
4105	20.25054798
4106	20.24907362
4107	20.24740139
4108	20.24503299
4109	20.24370104
4110	20.24187602
4111	20.24053161
4112	20.23882452
4113	20.23752368
4114	20.2363407
4115	20.23515286
4116	20.23366922
4117	20.23263632
4118	20.23159391
4119	20.23013376
4120	20.22827637
4121	20.2265868
4122	20.22532466
4123	20.22440924
4124	20.22269641
4125	20.22149467
4126	20.22086647
4127	20.21827401
4128	20.2162382
4129	20.21459498
4130	20.21282321
4131	20.21242121
4132	20.211484
4133	20.20992101
4134	20.20960829
4135	20.20777656
4136	20.20687207
4137	20.20605775
4138	20.20572863
4139	20.20389745
4140	20.20242956
4141	20.20116619
4142	20.19965686
4143	20.19750635
4144	20.19559357
4145	20.19509427
4146	20.19411085
4147	20.19267138
4148	20.19081574
4149	20.18944278
4150	20.18705752
4151	20.18663336
4152	20.18486748
4153	20.1837755
4154	20.18261135
4155	20.18065873
4156	20.18004268
4157	20.17888912
4158	20.17801851
4159	20.17689999
4160	20.17582171
4161	20.17448888
4162	20.17318303
4163	20.17078983
4164	20.16881216
4165	20.16735334
4166	20.16542312
4167	20.16439363
4168	20.16318708
4169	20.16219861
4170	20.16114986
4171	20.15909874
4172	20.15781305
4173	20.15673743
4174	20.15551461
4175	20.1537818
4176	20.15202123
4177	20.15130989
4178	20.15061766
4179	20.14895022
4180	20.14647977
4181	20.1451778
4182	20.14388224
4183	20.14170667
4184	20.14075328
4185	20.13888906
4186	20.13724052
4187	20.13680116
4188	20.13530252
4189	20.13490202
4190	20.133775
4191	20.13311978
4192	20.13159754
4193	20.12947201
4194	20.12755593
4195	20.12527727
4196	20.12444386
4197	20.1228502
4198	20.12190295
4199	20.11955797
4200	20.11807403
4201	20.11693184
4202	20.11671879
4203	20.11416932
4204	20.11223594
4205	20.11080375
4206	20.11001929
4207	20.1085547
4208	20.10769839
4209	20.10613539
4210	20.10482364
4211	20.10292995
4212	20.10177427
4213	20.10040819
4214	20.09881657
4215	20.09757141
4216	20.09650773
4217	20.09557137
4218	20.09368492
4219	20.09176504
4220	20.09125094
4221	20.08887546
4222	20.08654558
4223	20.0853132
4224	20.08348576
4225	20.08186349
4226	20.08108089
4227	20.08039694
4228	20.07975275
4229	20.07875742
4230	20.07740283
4231	20.07579489
4232	20.07403588
4233	20.07297836
4234	20.07128619
4235	20.07036791
4236	20.06915502
4237	20.06711995
4238	20.06483156
4239	20.06338497
4240	20.06169575
4241	20.06014555
4242	20.05917359
4243	20.05731706
4244	20.05581129
4245	20.05426885
4246	20.05302636
4247	20.05185731
4248	20.05022596
4249	20.04923507
4250	20.04744024
4251	20.04620837
4252	20.04576892
4253	20.04498444
4254	20.0430854
4255	20.04191001
4256	20.04030169
4257	20.03936153
4258	20.03814535
4259	20.03626835
4260	20.03572905
4261	20.03454337
4262	20.03300924
4263	20.031571
4264	20.03009438
4265	20.02785464
4266	20.02684452
4267	20.02622885
4268	20.02553457
4269	20.02422569
4270	20.02283932
4271	20.02181435
4272	20.0208179
4273	20.01896405
4274	20.01822098
4275	20.01615958
4276	20.01452794
4277	20.01350917
4278	20.01151673
4279	20.01032243
4280	20.0084686
4281	20.00715149
4282	20.00571751
4283	20.00494623
4284	20.00403987
4285	20.0021895
4286	20.00087804
4287	20.00042405
4288	19.99952009
4289	19.99775504
4290	19.99629295
4291	19.99476502
4292	19.99349904
4293	19.9923082
4294	19.99125377
4295	19.98943732
4296	19.98813849
4297	19.98600299
4298	19.98437642
4299	19.98262993
4300	19.9805324
4301	19.9798148
4302	19.97823562
4303	19.97728256
4304	19.9761354
4305	19.97430693
4306	19.97287911
4307	19.97215723
4308	19.97097473
4309	19.96995624
4310	19.96902785
4311	19.9678262
4312	19.96694209
4313	19.96596892
4314	19.96420005
4315	19.96258199
4316	19.96185038
4317	19.96140956
4318	19.960469
4319	19.95908149
4320	19.95756121
4321	19.95537632
4322	19.95401332
4323	19.95260218
4324	19.95039745
4325	19.94923648
4326	19.94790325
4327	19.94672991
4328	19.94539749
4329	19.94469237
4330	19.94247294
4331	19.94074544
4332	19.93915843
4333	19.93720284
4334	19.93569028
4335	19.93503149
4336	19.9336316
4337	19.93310844
4338	19.93078527
4339	19.92853524
4340	19.92714856
4341	19.92603454
4342	19.9251496
4343	19.9239483
4344	19.92284994
4345	19.9210124
4346	19.91952179
4347	19.91850301
4348	19.91702608
4349	19.91586176
4350	19.91518952
4351	19.91399345
4352	19.91253469
4353	19.9115461
4354	19.90941636
4355	19.90867337
4356	19.90711581
4357	19.90542666
4358	19.90401397
4359	19.90234125
4360	19.90134874
4361	19.90080986
4362	19.89978554
4363	19.89847262
4364	19.89663711
4365	19.89474179
4366	19.89339752
4367	19.89179847
4368	19.8909908
4369	19.89001765
4370	19.88881271
4371	19.88590047
4372	19.88419963
4373	19.88335005
4374	19.88185661
4375	19.88042755
4376	19.87852643
4377	19.87765962
4378	19.87647911
4379	19.87474294
4380	19.87343029
4381	19.87216736
4382	19.87123591
4383	19.86946799
4384	19.86755938
4385	19.86620844
4386	19.86435204
4387	19.86344825
4388	19.86191561
4389	19.86067692
4390	19.85872495
4391	19.85749406
4392	19.85608842
4393	19.85482999
4394	19.85400684
4395	19.85341433
4396	19.85227828
4397	19.85131334
4398	19.84932293
4399	19.84836559
4400	19.8470569
4401	19.84605105
4402	19.84501569
4403	19.84358473
4404	19.8408937
4405	19.8392829
4406	19.83743305
4407	19.83613726
4408	19.83453083
4409	19.83321303
4410	19.83179534
4411	19.82949682
4412	19.82872764
4413	19.82782811
4414	19.82681904
4415	19.82597872
4416	19.824711
4417	19.82337643
4418	19.82229678
4419	19.82135431
4420	19.82006267
4421	19.81925133
4422	19.81703043
4423	19.8165393
4424	19.81552775
4425	19.81396221
4426	19.81237269
4427	19.81086088
4428	19.80932731
4429	19.80806577
4430	19.80642628
4431	19.8054341
4432	19.80430313
4433	19.80389074
4434	19.80284466
4435	19.80219832
4436	19.80050534
4437	19.79891287
4438	19.79832263
4439	19.79695893
4440	19.79467156
4441	19.79367221
4442	19.79254895
4443	19.79102252
4444	19.79008234
4445	19.78894277
4446	19.7874665
4447	19.78613652
4448	19.78409938
4449	19.78327204
4450	19.78182147
4451	19.7803144
4452	19.77899544
4453	19.77827276
4454	19.7776013
4455	19.77578652
4456	19.77436172
4457	19.7733285
4458	19.77268434
4459	19.77182311
4460	19.76968257
4461	19.76853236
4462	19.76746904
4463	19.76660004
4464	19.76549767
4465	19.76374065
4466	19.76219175
4467	19.76122023
4468	19.75951166
4469	19.7577423
4470	19.75638013
4471	19.75509323
4472	19.75418516
4473	19.75335405
4474	19.75241674
4475	19.75080187
4476	19.74985803
4477	19.74824552
4478	19.74735989
4479	19.74552055
4480	19.74365976
4481	19.74283839
4482	19.74201752
4483	19.7407944
4484	19.7389298
4485	19.73767797
4486	19.73587218
4487	19.73459671
4488	19.73329452
4489	19.73258726
4490	19.73107145
4491	19.73011734
4492	19.7284372
4493	19.72706475
4494	19.72615307
4495	19.72508317
4496	19.72313681
4497	19.72097588
4498	19.7200083
4499	19.71898785
4500	19.71791397
4501	19.71687533
4502	19.71584248
4503	19.71437483
4504	19.71333224
4505	19.71247432
4506	19.71059424
4507	19.70912192
4508	19.70745834
4509	19.70631439
4510	19.70452521
4511	19.7036902
4512	19.70221722
4513	19.70091661
4514	19.69922047
4515	19.69834968
4516	19.69712898
4517	19.69612407
4518	19.69449435
4519	19.69322432
4520	19.69244693
4521	19.69118202
4522	19.68971005
4523	19.68838304
4524	19.68730876
4525	19.68643674
4526	19.68531182
4527	19.68388249
4528	19.68327578
4529	19.68173527
4530	19.680363
4531	19.67966564
4532	19.67917838
4533	19.67834291
4534	19.67784707
4535	19.6760651
4536	19.67516672
4537	19.67356099
4538	19.67270522
4539	19.67078978
4540	19.66992433
4541	19.66881893
4542	19.66742514
4543	19.66539101
4544	19.66449974
4545	19.66312073
4546	19.66209003
4547	19.6607463
4548	19.65924577
4549	19.65784506
4550	19.65617204
4551	19.65453832
4552	19.65371359
4553	19.65236764
4554	19.65117119
4555	19.64967555
4556	19.64878397
4557	19.64725251
4558	19.64607804
4559	19.64560587
4560	19.6449373
4561	19.64321852
4562	19.64225824
4563	19.64053842
4564	19.63957124
4565	19.63793627
4566	19.63642932
4567	19.63516357
4568	19.63443041
4569	19.63380002
4570	19.63226252
4571	19.63018169
4572	19.62926893
4573	19.62781931
4574	19.62612245
4575	19.62491581
4576	19.6235402
4577	19.62232077
4578	19.62091344
4579	19.61987646
4580	19.61880482
4581	19.61656671
4582	19.61510278
4583	19.61426061
4584	19.61333765
4585	19.61206162
4586	19.61087526
4587	19.60895691
4588	19.60796378
4589	19.60695292
4590	19.60534031
4591	19.60462794
4592	19.60357072
4593	19.60169376
4594	19.60047419
4595	19.59884522
4596	19.59801674
4597	19.59772698
4598	19.59615504
4599	19.59473068
4600	19.59335159
4601	19.5918176
4602	19.59097536
4603	19.58987296
4604	19.58898267
4605	19.58754486
4606	19.58662625
4607	19.58572482
4608	19.58399038
4609	19.58275687
4610	19.58183249
4611	19.58103039
4612	19.58004455
4613	19.57850368
4614	19.57790231
4615	19.57710546
4616	19.57587975
4617	19.57500039
4618	19.57333375
4619	19.57261613
4620	19.57157739
4621	19.57014151
4622	19.5692293
4623	19.56762829
4624	19.56613703
4625	19.56498911
4626	19.56439852
4627	19.5630899
4628	19.56138182
4629	19.56041204
4630	19.55883984
4631	19.55769573
4632	19.55703801
4633	19.55632385
4634	19.55405214
4635	19.55366538
4636	19.55234489
4637	19.55076809
4638	19.54927708
4639	19.54817774
4640	19.5470297
4641	19.54546222
4642	19.54369676
4643	19.54261745
4644	19.54168108
4645	19.54108564
4646	19.53981567
4647	19.53817333
4648	19.53678982
4649	19.53563192
4650	19.53407905
4651	19.53347429
4652	19.53223724
4653	19.53082043
4654	19.52964852
4655	19.52859586
4656	19.52797779
4657	19.52636442
4658	19.52570951
4659	19.52398999
4660	19.52240578
4661	19.52109271
4662	19.52014681
4663	19.51875402
4664	19.5177567
4665	19.51678289
4666	19.51551775
4667	19.51438167
4668	19.51349017
4669	19.51134454
4670	19.51002393
4671	19.50906192
4672	19.50836293
4673	19.5071415
4674	19.50656312
4675	19.50532809
4676	19.50470978
4677	19.50349996
4678	19.50209684
4679	19.50151422
4680	19.49960089
4681	19.49834436
4682	19.49735541
4683	19.49610918
4684	19.49528157
4685	19.49415723
4686	19.4926996
4687	19.49224764
4688	19.49077424
4689	19.48976402
4690	19.48901056
4691	19.48722425
4692	19.48602974
4693	19.4849249
4694	19.48311969
4695	19.4824124
4696	19.48130519
4697	19.48055818
4698	19.47923344
4699	19.47836017
4700	19.47746403
4701	19.47580491
4702	19.47516491
4703	19.47332614
4704	19.47204511
4705	19.47109594
4706	19.47052445
4707	19.46891855
4708	19.46643833
4709	19.46500667
4710	19.46348066
4711	19.46139641
4712	19.46092885
4713	19.45966629
4714	19.45886165
4715	19.45681935
4716	19.45548813
4717	19.45376145
4718	19.45265334
4719	19.45110494
4720	19.45037868
4721	19.44940269
4722	19.44827964
4723	19.44751785
4724	19.44612486
4725	19.444258
4726	19.44348884
4727	19.44210098
4728	19.44070367
4729	19.43966467
4730	19.43870299
4731	19.43802644
4732	19.43717416
4733	19.43597474
4734	19.4352177
4735	19.43437874
4736	19.43363064
4737	19.4321751
4738	19.43097359
4739	19.43051213
4740	19.4292797
4741	19.42864867
4742	19.42740164
4743	19.42614339
4744	19.42438329
4745	19.42285364
4746	19.42134301
4747	19.42020725
4748	19.41976228
4749	19.41853279
4750	19.41739283
4751	19.41633427
4752	19.41443737
4753	19.41285146
4754	19.41145421
4755	19.41052392
4756	19.40975146
4757	19.40854517
4758	19.40707949
4759	19.4061111
4760	19.40482656
4761	19.40366913
4762	19.40152307
4763	19.40042936
4764	19.39870745
4765	19.39785152
4766	19.39712731
4767	19.39523994
4768	19.39442424
4769	19.39261728
4770	19.39186736
4771	19.39044019
4772	19.38862909
4773	19.38787039
4774	19.38616006
4775	19.38526834
4776	19.38405411
4777	19.38305134
