GrandID,Latitude,Longitude,Sample Date,P,ETa,PET,Melt,Snow,Temp,P_res,S_res,Ea_res,Qin_res,FracFull,Qout_res
4974,17.47916603088379,76.5625,2013-12-09,0.0,0.21139100193977356,0.0,0.0,0.0,0.0,0.0,54062528.0,3.097113847732544,0.009540729224681854,0.8447270393371582,1.159000039100647
135,40.38750076293945,-123.44583129882812,2010-09-20,13.737009048461914,2.7527642250061035,0.0,0.0,0.0,0.0,13.504865646362305,58967948.0,2.955827236175537,0.5191637277603149,0.9228160977363586,0.5438997745513916
3840,46.337501525878906,26.412500381469727,2011-09-16,0.012538047507405281,1.487806797027588,9798.0,0.0,0.0,9798.0,0.10309815406799316,89041680.0,2.138836622238159,0.740228533744812,0.9893520474433899,0.9689074754714966
2633,52.10416793823242,-3.7791666984558105,2012-05-30,0.08694786578416824,2.070427894592285,0.0,0.0,0.0,0.0,0.09315460920333862,25222926.0,3.3336517810821533,1.5036982297897339,0.4134905934333801,1.779319167137146
2861,38.17916488647461,-2.8125,2013-08-20,0.0,0.23684771358966827,0.0,0.0,0.0,0.0,0.0,492529088.0,5.037830352783203,0.7191259264945984,0.9850581884384155,1.1551110744476318
2313,-27.65416717529297,-65.75416564941406,2011-03-29,2.3294363021850586,2.913888454437256,0.0,0.0,0.0,0.0,2.6444382667541504,142500000.0,3.1207666397094727,25.188833236694336,1.0,25.165294647216797
1770,36.212501525878906,-84.07917022705078,2013-03-29,0.006985907442867756,2.009230613708496,0.0,1.380637764930725,0.5602201819419861,0.0,0.0,777100032.0,1.6125352382659912,133.9575958251953,0.24687083065509796,132.31558227539062
5654,26.129167556762695,112.67916870117188,2015-08-19,0.5279806852340698,3.377849578857422,0.0,0.0,0.0,0.0,0.2639569938182831,357981952.0,3.608093738555908,66.10497283935547,0.8442970514297485,67.69450378417969
5140,17.745832443237305,100.55416870117188,2014-08-10,17.98992156982422,2.0772061347961426,0.0,0.0,0.0,0.0,19.352140426635742,9509999616.0,2.5902538299560547,2310.31298828125,1.0,2356.14697265625
1101,34.76250076293945,-90.13749694824219,2013-02-28,0.01077068317681551,1.3167856931686401,16861.0,0.0,0.0,16861.0,0.005705846007913351,38900000.0,1.4485865831375122,104.7150650024414,0.02278985269367695,104.05836486816406
