Latitude,Longitude,Sample Date,nir,green,swir16,swir22,NDMI,MNDWI
19.157230738726188,59.06668363194028,2022-08-18,8344.5,8505.0,8718.0,8515.5,-0.021890109890109765,-0.01236718341752301
-88.34453070900666,-88.16859992829667,2022-09-16,,,,,,
-71.73512228411423,-134.26791264963657,2023-11-30,42867.0,51237.5,8072.0,9576.5,0.6830719095388589,0.7278007739063712
29.430318439450044,-158.92682397118196,2017-01-13,,,,,,
-89.08891490768063,-70.05114052460951,2021-05-12,,,,,,
-61.05455074485024,-123.24203035311314,2015-08-21,,,,,,
8.772082085985502,-117.35623871419529,2020-10-02,,,,,,
34.54113558468479,93.87335101930202,2015-09-14,15516.0,10440.0,17708.0,14232.5,-0.06597640260052953,-0.25820662214011564
27.353026710468097,-174.2982944598453,2020-07-21,,,,,,
-49.63152429709924,20.811645264756393,2020-11-07,,,,,,
38.19225984255645,-43.39390298635267,2019-10-28,7491.0,7612.0,7833.0,7798.0,-0.02231793265465921,-0.014308837811589419
-47.295164250575986,2.3579999670769958,2020-04-13,,,,,,
-31.428054331331808,22.618885397257046,2018-12-29,14892.0,11861.0,17998.0,16345.0,-0.09443599878382458,-0.20553267021668442
44.36845292124435,-67.18762999537985,2019-07-07,7236.0,7512.0,7281.0,7286.0,-0.003099814011159309,0.015615493814641954
26.93392182849864,-73.7608103336573,2016-02-12,,,,,,
62.860213888952025,84.02466576056605,2019-08-20,16263.0,8991.0,11971.0,9498.5,0.1520153007012816,-0.1421620074420373
28.370320614061807,133.65971572361659,2020-05-31,7881.0,8032.0,7424.0,7445.0,0.029859523031688796,0.03933747412008256
12.29554860038489,-110.67061231492997,2021-08-10,,,,,,
-73.13854179094335,-144.85724620734638,2021-07-26,44217.5,51429.0,8710.0,10225.0,0.6708705304425853,0.7103377176208439
-23.811155449301967,143.20649030112935,2018-08-15,16077.5,11374.0,21701.0,18364.0,-0.14885450719324445,-0.3122297808012084
-42.26357381728942,-54.03763308693649,2020-04-13,,,,,,
-46.08186419176496,18.474260638613096,2018-03-28,,,,,,
85.1418998554402,-50.56446797279875,2021-12-09,,,,,,
-19.242409559983127,-134.71115891542152,2017-04-21,,,,,,
70.56837993188039,32.1593921811821,2017-09-10,8682.0,10429.0,8066.0,8129.0,0.036780511105803465,0.12776426061097526
23.60495267950732,9.050706637066677,2019-10-27,23487.5,16873.5,28260.5,25900.5,-0.09223544871299355,-0.2522931714450298
53.06603463749671,-106.922318691169,2018-10-10,15788.0,10154.0,21205.5,15699.0,-0.1464446456809976,-0.35241314434222376
0.47467675893458017,-17.32714392517998,2016-09-12,,,,,,
13.84269923274464,106.9011014456325,2017-07-18,19059.0,8908.5,13968.0,9995.0,0.1541466073212821,-0.22116582519178976
-1.346815112604498,32.553397118840884,2021-09-14,7418.0,7918.5,7649.5,7648.5,-0.01536419445827101,0.017279033915724454
-54.85626219635199,-145.10976225588186,2023-09-03,,,,,,
40.04138074707096,17.287739002488625,2019-09-27,7224.0,7679.5,7349.5,7363.0,-0.00861152091124295,0.02195754873910425
-39.46097476064595,72.98578774425127,2022-03-02,,,,,,
-85.62312604233831,105.3732260810705,2017-09-01,,,,,,
26.185013263290205,46.48232830833604,2016-01-27,24737.0,15255.0,30686.0,28751.0,-0.10733810872742344,-0.3358873337541622
-58.12007770673119,-125.04306076531786,2015-12-18,,,,,,
79.28254518352458,75.66237597245784,2022-10-24,19189.5,19775.0,15994.0,13268.0,0.0908238236673438,0.10570605831865552
81.70714386046572,63.84306458934589,2019-08-17,43201.0,44744.0,30505.0,25194.0,0.17225191978943347,0.18922510598147457
74.67559023968073,-171.20632214137203,2016-07-29,,,,,,
-23.37143395402001,-31.77083966751246,2019-08-21,,,,,,
-87.21780902480387,-60.13791109354561,2022-09-25,,,,,,
