Latitude,Longitude,Sample Date,nir,green,swir16,swir22,NDMI,MNDWI
-32.25958830508755,166.0286029766091,2004-07-26,,,,,,
-56.426668128026236,145.92623110418293,2005-03-08,,,,,,
-82.6604745201425,-109.51519147585329,2003-12-31,35652.5,39247.0,10526.0,9775.0,0.5441168509154681,0.5770397605127267
16.360729773883527,-155.02993168494044,2001-12-14,,,,,,
31.961585131610835,-143.7199195041264,2000-03-23,,,,,,
-87.01419079298589,-173.4401427654421,2003-03-14,,,,,,
2.176750493870576,-146.0005341278658,2006-11-09,,,,,,
-49.230760464371166,65.88243842988847,2005-03-16,,,,,,
26.131102273700975,-154.37208655431758,2005-08-10,,,,,,
-58.61404277910154,-65.16877309424594,2000-02-20,,,,,,
34.36879285844387,124.15511194900364,2001-11-15,38154.0,65535.0,18675.0,18736.0,0.342765137517816,0.5564659779123613
-20.387637665903267,-171.6221031351027,2001-12-17,,,,,,
78.61139797261221,113.20865373201688,2004-01-09,64387.0,65454.0,65454.0,60263.0,-0.008217743239808683,0.0
-65.24623005372122,-78.53228108157603,2001-03-24,,,,,,
-28.608056810953467,-137.46066205620374,2002-05-30,,,,,,
-69.57476617669397,70.82537953109423,2001-05-02,39223.0,65535.0,13259.5,12112.0,0.49470775972943265,0.6634409762102677
76.4448512901413,46.41942484075824,2004-12-28,,,,,,
67.92108360857658,135.88992486973908,2005-09-12,,,,,,
-43.57050701127199,84.62557576939888,2005-11-12,,,,,,
28.797128286152226,109.25313493854549,2004-04-23,15958.0,9972.0,13918.0,11233.0,0.06828223323068662,-0.1651737128505644
57.09999603621885,-78.46755387432967,2006-01-10,32102.0,35406.0,11564.0,10043.0,0.4703430586726504,0.5076005961251852
